ZIP,LAT,LNG
54750,44.61,-92.29
49628,44.62,-86.24
12978,44.62,-73.81
56237,44.62,-95.43
57788,44.62,-103.20
49635,44.62,-86.19
97326,44.62,-123.60
54741,44.62,-90.97
49637,44.62,-85.71
49666,44.62,-85.55
03588,44.62,-71.21
54761,44.62,-92.18
04416,44.62,-68.75
04234,44.62,-70.19
04940,44.62,-70.08
05655,44.62,-72.57
54201,44.62,-87.50
97391,44.62,-123.90
04975,44.63,-69.59
57348,44.63,-98.37
56291,44.63,-96.08
12981,44.63,-73.85
55024,44.63,-93.13
97322,44.63,-123.02
57322,44.63,-97.97
83643,44.63,-116.44
97350,44.63,-121.86
83226,44.63,-114.35
56280,44.63,-96.17
59739,44.63,-112.18
54721,44.63,-92.08
54929,44.64,-88.74
56297,44.64,-95.53
04294,44.64,-70.28
54449,44.64,-90.21
54173,44.64,-88.03
49643,44.64,-85.83
05866,44.64,-72.11
04978,44.64,-69.80
55044,44.64,-93.28
05486,44.64,-73.31
54441,44.64,-90.10
82441,44.64,-107.77
49617,44.64,-86.03
57278,44.64,-97.70
49680,44.65,-85.26
05464,44.65,-72.82
04955,44.65,-69.99
05826,44.65,-72.40
97330,44.65,-123.26
05656,44.65,-72.69
54014,44.65,-92.57
05444,44.65,-72.90
54473,44.65,-89.35
04496,44.65,-68.91
04634,44.65,-68.22
55352,44.65,-93.59
04937,44.65,-69.66
57218,44.65,-96.59
97321,44.65,-123.14
13676,44.65,-74.93
04655,44.66,-67.38
54950,44.66,-88.92
05468,44.66,-73.14
97741,44.66,-121.05
48647,44.66,-84.11
97750,44.66,-120.20
04938,44.66,-70.10
54162,44.66,-88.27
54412,44.66,-89.97
04992,44.66,-70.16
05837,44.66,-71.81
48740,44.66,-83.37
05867,44.67,-72.04
04927,44.67,-69.54
04648,44.67,-67.59
97365,44.67,-124.01
04626,44.67,-67.22
55338,44.67,-94.00
55085,44.67,-92.96
54933,44.67,-88.70
55366,44.67,-94.23
13669,44.67,-75.48
04605,44.67,-68.39
05839,44.67,-72.21
04987,44.67,-69.25
97374,44.68,-122.78
05827,44.68,-72.36
12903,44.68,-73.45
55372,44.68,-93.41
57622,44.68,-101.57
56245,44.68,-95.68
57787,44.69,-102.65
04944,44.69,-69.64
04922,44.69,-69.38
04474,44.69,-68.76
05871,44.69,-71.94
13696,44.69,-74.89
54213,44.70,-87.53
57241,44.70,-97.22
48705,44.70,-83.66
59724,44.70,-112.76
04984,44.70,-70.27
54493,44.70,-90.81
04285,44.70,-70.45
04932,44.70,-69.14
49738,44.70,-84.61
12918,44.70,-73.68
54107,44.70,-88.46
12962,44.70,-73.61
04957,44.70,-69.84
05905,44.70,-71.68
04275,44.70,-70.65
12965,44.70,-74.69
12901,44.70,-73.47
97711,44.71,-120.66
57476,44.71,-98.62
55312,44.71,-94.35
57223,44.71,-97.01
82710,44.71,-104.25
12952,44.71,-73.91
04216,44.71,-70.85
82711,44.71,-104.46
05875,44.71,-72.25
05454,44.71,-73.03
12969,44.71,-74.10
97877,44.71,-118.41
54722,44.71,-91.10
49686,44.71,-85.56
55033,44.71,-92.86
05653,44.71,-72.47
54171,44.72,-88.10
49640,44.72,-86.05
05458,44.72,-73.31
54486,44.72,-89.05
54011,44.72,-92.46
54737,44.72,-91.98
82440,44.72,-108.86
12929,44.72,-73.72
83615,44.72,-116.05
12930,44.72,-74.54
55315,44.72,-93.69
04429,44.72,-68.62
97848,44.72,-119.58
55339,44.72,-93.96
05652,44.72,-72.61
49646,44.72,-85.06
83611,44.73,-115.37
54141,44.73,-88.00
97817,44.73,-118.61
04444,44.73,-68.95
57564,44.73,-99.99
55306,44.73,-93.29
56220,44.73,-96.30
48728,44.73,-83.82
54021,44.73,-92.71
54010,44.73,-92.47
55068,44.74,-93.06
48621,44.74,-84.01
05492,44.74,-72.76
55385,44.74,-94.49
97342,44.74,-121.88
57271,44.74,-97.52
55124,44.74,-93.19
49650,44.74,-85.89
55368,44.74,-93.90
59758,44.74,-111.18
48742,44.74,-83.44
55342,44.74,-94.74
83610,44.74,-116.77
04623,44.74,-67.73
03597,44.74,-71.38
12953,44.75,-74.26
54928,44.75,-88.87
13658,44.75,-75.27
54446,44.75,-90.47
97352,44.75,-123.03
03590,44.75,-71.48
05448,44.75,-72.90
54479,44.75,-90.33
04622,44.75,-67.97
54740,44.75,-92.17
05822,44.75,-72.14
54701,44.75,-91.51
97357,44.75,-123.83
57762,44.75,-103.62
82845,44.75,-106.65
55379,44.75,-93.51
13697,44.75,-74.81
13668,44.75,-74.99
54204,44.76,-87.61
82835,44.76,-106.36
56277,44.76,-94.99
54137,44.76,-88.26
04654,44.76,-67.54
05442,44.76,-72.67
55378,44.76,-93.37
55310,44.76,-94.88
04691,44.76,-67.26
97369,44.76,-124.05
56223,44.76,-95.82
49684,44.76,-85.70
05820,44.76,-72.38
56230,44.76,-95.08
04434,44.76,-69.13
97360,44.77,-122.50
54742,44.77,-91.27
54455,44.77,-89.68
97361,44.77,-123.34
04967,44.77,-69.43
04911,44.77,-69.97
57242,44.77,-97.37
55322,44.77,-93.79
05481,44.77,-73.21
04929,44.77,-69.30
82837,44.77,-106.24
13660,44.77,-75.16
12967,44.77,-74.66
55370,44.78,-94.04
54437,44.78,-90.63
55336,44.78,-94.20
97874,44.78,-119.87
55337,44.78,-93.27
54166,44.78,-88.63
55314,44.78,-94.59
54948,44.78,-88.87
56284,44.78,-95.20
04924,44.78,-69.55
82844,44.78,-107.22
82836,44.78,-107.49
04412,44.78,-68.74
04969,44.79,-69.24
54101,44.79,-88.08
97380,44.79,-123.93
05474,44.79,-73.30
97870,44.79,-117.19
57226,44.79,-96.71
97346,44.79,-122.34
49690,44.79,-85.40
56285,44.79,-95.35
04976,44.79,-69.67
54499,44.79,-89.18
97384,44.79,-122.62
83465,44.79,-113.67
05847,44.79,-72.46
97383,44.79,-122.72
54003,44.79,-92.45
97392,44.80,-122.93
82720,44.80,-104.67
54127,44.80,-88.27
82412,44.80,-108.55
57237,44.80,-96.50
56241,44.80,-95.57
12966,44.80,-74.42
54484,44.80,-90.08
04419,44.80,-69.00
05845,44.80,-72.29
05846,44.80,-71.86
05455,44.80,-72.97
05860,44.80,-72.10
97358,44.80,-122.41
54720,44.80,-91.44
97864,44.81,-119.44
05441,44.81,-72.72
04428,44.81,-68.55
49733,44.81,-84.70
12955,44.81,-73.97
55122,44.81,-93.20
04956,44.81,-70.11
48721,44.81,-83.34
05478,44.81,-73.08
55123,44.81,-93.14
97341,44.81,-124.05
82435,44.81,-108.92
55318,44.81,-93.64
54440,44.81,-89.38
54111,44.81,-88.38
13678,44.81,-74.99
04966,44.81,-70.43
97856,44.82,-119.13
97351,44.82,-123.13
04933,44.82,-69.23
54427,44.82,-89.26
55016,44.82,-92.93
12992,44.82,-73.52
49630,44.82,-86.01
55077,44.82,-93.07
04652,44.82,-67.06
48619,44.82,-84.02
55071,44.82,-93.00
48762,44.82,-83.46
49756,44.82,-84.28
55438,44.82,-93.39
55397,44.82,-93.94
54767,44.82,-92.27
55437,44.82,-93.34
55431,44.82,-93.31
49676,44.83,-85.29
04950,44.83,-69.80
56218,44.83,-95.94
97814,44.83,-117.76
55347,44.83,-93.46
05471,44.83,-72.58
97325,44.83,-122.85
12916,44.83,-74.52
13621,44.83,-75.08
55420,44.84,-93.28
55076,44.84,-93.03
54703,44.84,-91.52
57467,44.84,-99.18
13667,44.84,-74.96
97761,44.84,-121.26
82431,44.84,-108.16
54488,44.84,-90.33
54235,44.84,-87.37
05833,44.84,-71.96
97306,44.84,-123.09
04965,44.84,-69.37
82801,44.84,-106.84
12935,44.84,-73.80
12910,44.85,-73.62
82731,44.85,-105.31
55121,44.85,-93.15
54022,44.85,-92.61
12957,44.85,-74.57
04401,44.85,-68.85
49747,44.85,-83.65
54751,44.85,-91.93
55425,44.85,-93.23
57520,44.85,-100.19
49636,44.86,-85.96
57440,44.86,-98.27
57469,44.86,-98.57
59720,44.86,-111.73
55317,44.86,-93.55
54739,44.86,-91.70
04953,44.86,-69.24
05825,44.86,-72.24
55386,44.86,-93.67
57436,44.86,-98.08
55344,44.86,-93.43
49612,44.86,-85.24
97385,44.87,-122.72
04964,44.87,-70.77
04411,44.87,-68.59
05872,44.87,-72.05
49621,44.87,-85.77
13694,44.87,-75.13
97344,44.87,-123.46
55387,44.87,-93.78
04630,44.87,-67.48
13613,44.87,-74.75
05463,44.87,-73.35
04488,44.87,-69.11
04628,44.87,-67.28
57238,44.87,-96.86
54154,44.87,-88.18
54474,44.87,-89.62
55435,44.87,-93.34
55055,44.87,-93.00
55423,44.87,-93.28
55120,44.87,-93.15
12934,44.88,-73.87
55439,44.88,-93.37
82725,44.88,-105.70
04456,44.88,-69.00
55111,44.88,-93.20
54128,44.88,-88.81
55450,44.88,-93.22
04943,44.88,-69.52
55354,44.88,-94.06
55346,44.88,-93.48
04473,44.88,-68.74
12920,44.88,-74.07
05874,44.88,-72.48
55129,44.88,-92.89
57470,44.88,-98.89
54416,44.88,-88.95
97840,44.88,-116.92
55150,44.89,-93.17
49664,44.89,-85.90
55075,44.89,-93.04
57225,44.89,-97.73
12921,44.89,-73.44
57258,44.89,-97.92
05483,44.89,-72.96
54476,44.89,-89.52
12933,44.89,-73.85
04408,44.89,-68.30
55118,44.89,-93.10
05450,44.89,-72.80
55367,44.90,-93.98
54421,44.90,-90.29
49659,44.90,-85.02
55331,44.90,-93.61
05853,44.90,-71.94
04958,44.90,-69.92
57245,44.90,-96.92
54153,44.90,-87.92
55001,44.90,-92.82
05485,44.90,-72.97
55350,44.90,-94.39
04469,44.90,-68.67
05868,44.90,-72.38
97317,44.90,-122.91
97302,44.90,-123.06
97388,44.90,-124.02
55436,44.90,-93.37
55417,44.90,-93.23
55424,44.91,-93.34
55419,44.91,-93.29
54426,44.91,-90.01
54124,44.91,-88.35
55375,44.91,-93.72
49766,44.91,-83.43
82421,44.91,-108.60
04489,44.91,-68.69
55116,44.91,-93.17
04631,44.91,-67.01
57758,44.91,-102.82
05907,44.91,-71.82
55410,44.91,-93.32
03576,44.91,-71.39
57243,44.91,-97.44
55343,44.91,-93.42
97367,44.91,-123.97
55345,44.92,-93.48
55360,44.92,-93.92
04450,44.92,-68.93
55125,44.92,-92.94
49629,44.92,-85.39
54027,44.92,-92.19
83612,44.92,-116.59
05488,44.92,-73.13
83468,44.92,-113.59
82839,44.93,-107.16
97338,44.93,-123.35
05855,44.93,-72.19
54135,44.93,-88.61
12914,44.93,-74.60
12917,44.93,-74.18
97833,44.93,-118.01
05857,44.93,-72.31
04971,44.93,-69.39
55409,44.93,-93.28
54471,44.93,-89.42
55381,44.93,-94.20
55107,44.93,-93.08
55102,44.93,-93.12
13662,44.93,-74.88
05447,44.93,-72.70
56232,44.93,-96.04
82838,44.93,-107.58
57717,44.93,-103.90
54448,44.93,-89.83
82420,44.93,-108.46
55407,44.94,-93.25
05903,44.94,-71.59
57201,44.94,-97.09
54771,44.94,-90.81
55364,44.94,-93.68
55105,44.94,-93.17
54726,44.94,-91.03
55119,44.94,-93.01
55384,44.94,-93.64
55406,44.94,-93.22
54460,44.94,-90.54
04979,44.94,-69.81
97381,44.94,-122.72
55408,44.94,-93.29
55043,44.94,-92.77
05901,44.94,-71.65
56216,44.94,-95.06
04928,44.94,-69.26
54729,44.95,-91.39
54749,44.95,-92.11
97301,44.95,-123.00
57625,44.95,-101.06
05459,44.95,-73.01
55416,44.95,-93.34
12926,44.95,-74.33
56228,44.95,-94.69
55101,44.95,-93.09
55395,44.95,-94.07
12959,44.95,-73.72
56281,44.95,-95.17
55104,44.95,-93.16
54727,44.95,-91.16
04461,44.95,-68.58
54028,44.96,-92.28
05476,44.96,-72.64
55388,44.96,-93.84
55155,44.96,-93.08
55305,44.96,-93.43
55391,44.96,-93.54
54139,44.96,-88.08
54768,44.96,-90.93
05440,44.96,-73.29
55426,44.96,-93.37
05457,44.96,-72.92
54414,44.96,-89.18
56253,44.96,-94.87
12958,44.96,-73.57
12923,44.96,-73.94
12937,44.96,-74.48
55404,44.96,-93.26
54002,44.96,-92.37
04435,44.96,-69.13
56260,44.96,-95.48
54401,44.96,-89.70
55106,44.96,-93.05
55103,44.96,-93.12
12919,44.96,-73.45
49615,44.96,-85.21
03579,44.96,-71.03
82423,44.97,-108.58
97830,44.97,-120.18
05859,44.97,-72.44
55114,44.97,-93.20
05829,44.97,-72.07
54405,44.97,-90.28
56257,44.97,-96.40
55454,44.97,-93.24
04657,44.97,-67.42
55403,44.97,-93.28
54015,44.97,-92.47
55455,44.97,-93.23
05830,44.97,-71.99
97834,44.97,-117.16
55405,44.97,-93.30
55130,44.97,-93.08
49653,44.97,-85.72
49611,44.97,-84.97
55415,44.97,-93.26
55402,44.98,-93.27
97375,44.98,-122.60
49682,44.98,-85.63
04983,44.98,-70.37
55414,44.98,-93.23
57626,44.98,-102.23
83467,44.98,-113.90
04427,44.98,-69.01
04666,44.98,-67.22
04912,44.98,-69.69
54016,44.98,-92.69
54023,44.98,-92.55
13655,44.98,-74.65
55108,44.98,-93.17
49751,44.98,-84.43
04667,44.98,-67.10
55401,44.98,-93.27
56222,44.99,-95.36
57236,44.99,-97.59
54422,44.99,-90.46
55128,44.99,-92.96
55042,44.99,-92.91
97001,44.99,-120.60
97371,44.99,-123.19
57473,44.99,-99.50
12979,44.99,-73.37
57265,44.99,-96.78
04449,44.99,-68.89
49744,44.99,-83.66
55356,44.99,-93.59
49648,45.00,-85.34
04686,45.00,-67.69
54150,45.00,-88.85
49735,45.00,-84.67
97364,45.00,-123.99
55411,45.00,-93.30
55413,45.00,-93.24
56265,45.00,-95.71
55447,45.00,-93.49
57259,45.00,-96.56
97057,45.00,-120.75
55117,45.00,-93.09
54450,45.00,-89.04
55427,45.01,-93.38
57760,45.01,-103.30
55441,45.01,-93.42
57424,45.01,-98.56
97304,45.01,-123.11
54425,45.01,-90.34
57455,45.01,-99.68
04970,45.01,-70.62
59081,45.01,-109.97
55422,45.01,-93.34
05902,45.01,-71.49
55359,45.01,-93.70
55003,45.01,-92.78
55113,45.01,-93.15
97305,45.01,-122.93
55109,45.01,-93.03
49753,45.02,-83.78
54209,45.02,-87.27
54403,45.02,-89.53
49709,45.02,-84.14
54730,45.02,-91.72
55418,45.02,-93.24
97368,45.02,-123.90
04468,45.02,-68.73
54408,45.03,-89.32
54417,45.03,-89.65
55412,45.03,-93.30
04930,45.03,-69.32
56256,45.03,-96.20
04923,45.03,-69.45
57623,45.03,-101.69
97303,45.03,-123.02
57636,45.03,-101.44
55328,45.03,-93.81
54498,45.04,-90.63
56295,45.04,-95.83
54174,45.04,-88.42
55363,45.04,-93.92
55446,45.04,-93.49
56282,45.04,-95.23
54157,45.04,-87.82
49730,45.04,-84.87
57477,45.05,-98.16
55442,45.05,-93.43
04947,45.05,-70.27
55421,45.05,-93.25
55324,45.05,-94.42
55090,45.05,-92.96
54480,45.05,-90.27
54112,45.05,-88.05
57246,45.05,-96.67
49674,45.06,-85.58
97373,45.06,-122.77
55349,45.06,-94.07
57438,45.06,-99.16
59008,45.06,-109.09
57442,45.06,-100.16
54411,45.06,-90.03
55428,45.06,-93.38
49746,45.06,-83.95
97362,45.06,-122.77
55429,45.06,-93.34
55390,45.07,-93.98
59710,45.07,-112.07
59716,45.07,-111.49
97037,45.07,-121.03
83638,45.07,-115.97
04671,45.07,-67.15
55430,45.07,-93.30
55115,45.07,-92.95
54082,45.07,-92.75
57235,45.07,-97.30
97378,45.07,-123.42
57217,45.07,-97.68
55082,45.07,-92.84
54725,45.07,-91.99
54748,45.08,-91.26
59314,45.08,-105.37
54143,45.08,-87.70
04942,45.08,-69.59
97347,45.08,-123.66
04939,45.08,-69.16
49622,45.08,-85.26
04422,45.08,-69.03
97867,45.08,-117.99
55340,45.08,-93.57
83677,45.08,-115.48
55112,45.08,-93.19
59089,45.08,-107.36
54013,45.08,-92.23
55127,45.08,-93.08
49627,45.08,-85.34
55126,45.08,-93.13
55325,45.08,-94.32
54447,45.09,-90.75
04418,45.09,-68.47
54202,45.09,-87.14
55321,45.09,-94.19
04410,45.09,-68.91
55373,45.09,-93.72
97880,45.09,-118.88
55110,45.09,-93.01
97101,45.09,-123.23
59062,45.09,-106.15
49707,45.09,-83.48
97038,45.10,-122.56
55432,45.10,-93.25
59725,45.10,-112.82
04982,45.10,-70.43
54734,45.10,-92.13
55355,45.10,-94.54
83654,45.10,-116.35
54772,45.10,-91.88
57272,45.10,-97.46
56201,45.10,-95.04
55357,45.10,-93.67
55444,45.10,-93.30
59030,45.10,-110.52
97396,45.10,-123.55
54724,45.11,-91.49
97026,45.11,-122.96
55311,45.11,-93.50
59020,45.11,-110.10
54212,45.11,-87.21
97149,45.11,-123.94
59025,45.11,-106.66
56262,45.12,-95.87
04694,45.12,-67.48
03592,45.12,-71.26
57264,45.12,-96.82
55443,45.12,-93.34
59068,45.12,-109.45
54017,45.12,-92.52
54409,45.12,-89.17
54161,45.12,-88.16
55445,45.12,-93.38
04479,45.12,-69.29
49727,45.13,-85.11
49670,45.13,-85.66
56209,45.13,-94.81
55369,45.13,-93.45
57465,45.13,-98.68
56212,45.13,-96.32
59007,45.13,-109.12
97071,45.13,-122.83
04961,45.14,-70.14
57263,45.14,-97.00
04920,45.14,-69.85
04619,45.14,-67.22
56251,45.14,-94.92
54025,45.14,-92.68
54732,45.14,-91.17
49654,45.15,-86.05
54430,45.15,-88.87
57461,45.16,-98.43
55341,45.16,-93.66
54211,45.16,-87.17
55433,45.16,-93.31
49795,45.16,-84.58
97122,45.16,-123.83
55014,45.16,-93.13
04453,45.16,-68.76
55434,45.16,-93.25
49729,45.17,-85.29
54765,45.17,-91.69
56243,45.17,-94.69
59311,45.17,-104.42
55316,45.17,-93.39
83547,45.17,-116.22
55038,45.17,-92.98
55313,45.17,-93.85
57429,45.17,-98.30
55374,45.18,-93.58
57434,45.18,-98.07
97017,45.18,-122.39
55449,45.18,-93.18
97032,45.18,-122.78
56252,45.18,-95.31
54763,45.18,-91.88
54234,45.18,-87.10
04475,45.18,-68.59
57652,45.19,-100.66
57435,45.19,-98.91
97114,45.19,-123.08
54007,45.19,-92.35
97883,45.19,-117.63
54159,45.19,-87.84
55448,45.19,-93.30
59014,45.19,-108.76
55327,45.20,-93.48
54149,45.20,-88.46
04637,45.20,-67.82
54451,45.20,-90.41
57252,45.20,-96.61
55047,45.20,-92.82
54433,45.20,-90.79
97042,45.21,-122.54
59730,45.21,-111.13
49712,45.21,-85.01
49713,45.21,-84.84
55376,45.21,-93.69
97128,45.21,-123.28
04925,45.21,-69.90
04668,45.21,-67.59
04426,45.21,-69.19
54452,45.22,-89.79
56279,45.22,-95.17
49858,45.22,-87.58
97137,45.22,-122.95
54418,45.22,-88.94
97013,45.22,-122.67
57269,45.22,-96.81
97135,45.22,-123.96
97020,45.22,-122.83
57475,45.22,-99.62
57466,45.22,-99.46
97063,45.22,-121.30
57450,45.23,-99.85
54026,45.23,-92.53
04443,45.23,-69.35
04406,45.23,-69.60
04417,45.23,-68.34
49776,45.23,-83.68
54491,45.23,-88.75
54005,45.24,-92.23
04493,45.24,-68.52
54757,45.24,-91.52
97823,45.24,-120.22
97002,45.24,-122.79
56288,45.24,-94.95
59027,45.24,-110.91
56271,45.24,-95.40
54114,45.25,-88.11
59071,45.25,-109.63
04481,45.25,-69.09
97127,45.25,-123.11
54762,45.25,-91.99
54210,45.25,-87.04
56276,45.25,-96.32
55302,45.25,-94.12
56208,45.25,-96.00
55304,45.25,-93.28
55301,45.25,-93.66
54745,45.25,-91.12
59050,45.25,-107.55
55358,45.25,-93.99
97004,45.25,-122.45
57661,45.26,-100.96
57776,45.26,-103.49
57256,45.26,-97.19
49799,45.26,-84.58
49796,45.26,-84.96
55025,45.26,-93.02
59061,45.27,-109.89
49743,45.27,-83.89
97108,45.27,-123.71
97112,45.27,-123.87
59065,45.27,-110.72
55073,45.27,-92.81
54020,45.27,-92.64
59012,45.27,-106.44
97115,45.28,-123.04
97023,45.28,-122.32
54733,45.28,-91.85
56231,45.28,-95.76
57460,45.28,-98.67
97033,45.28,-120.60
57266,45.28,-97.10
49720,45.28,-85.25
83671,45.28,-115.27
59035,45.28,-107.96
57251,45.28,-96.92
97111,45.28,-123.20
54470,45.29,-90.14
54424,45.29,-89.19
04463,45.29,-68.90
97029,45.29,-120.80
55303,45.29,-93.43
97028,45.29,-121.81
57219,45.29,-97.80
56227,45.29,-96.17
57474,45.29,-98.28
55362,45.29,-93.84
57420,45.29,-100.15
59729,45.29,-111.65
04448,45.30,-68.71
49893,45.30,-87.61
97067,45.30,-122.06
55389,45.30,-94.44
04455,45.30,-68.26
55382,45.30,-94.20
83462,45.30,-113.81
54004,45.30,-92.13
59028,45.30,-109.71
57479,45.30,-98.44
57216,45.30,-96.53
97850,45.30,-118.11
55329,45.30,-94.56
57274,45.30,-97.57
49777,45.31,-83.51
97070,45.31,-122.77
54728,45.31,-91.64
54175,45.31,-88.62
56215,45.32,-95.57
56273,45.32,-94.98
56249,45.32,-95.90
59736,45.32,-113.37
97045,45.32,-122.54
97836,45.32,-119.47
97132,45.32,-122.99
59755,45.33,-111.91
59332,45.33,-104.86
49765,45.33,-84.24
55353,45.33,-94.32
49770,45.33,-84.90
57439,45.33,-98.07
56289,45.33,-95.22
54138,45.33,-88.41
55092,45.33,-93.10
55330,45.33,-93.57
54001,45.33,-92.39
59066,45.34,-108.51
57273,45.34,-97.28
55013,45.34,-92.91
54766,45.34,-90.86
55011,45.34,-93.25
83469,45.34,-114.43
54490,45.34,-90.39
83549,45.34,-116.19
97049,45.35,-121.86
97022,45.35,-122.32
56278,45.35,-96.38
54731,45.35,-91.09
97068,45.35,-122.67
54009,45.35,-92.58
97140,45.35,-122.87
97824,45.35,-117.76
49705,45.36,-84.46
59317,45.36,-105.49
04485,45.36,-69.63
97148,45.36,-123.25
54442,45.36,-89.66
54435,45.36,-89.44
57227,45.36,-96.70
04492,45.37,-67.68
97062,45.37,-122.76
04985,45.37,-69.93
54246,45.37,-86.90
59070,45.38,-109.19
57620,45.38,-102.54
55309,45.38,-93.74
49848,45.38,-87.64
54465,45.38,-88.89
97857,45.38,-117.48
97027,45.39,-122.59
97021,45.39,-121.14
97011,45.39,-122.03
04487,45.39,-68.10
55074,45.39,-92.72
97055,45.39,-122.16
59746,45.39,-113.06
54462,45.39,-89.01
54812,45.39,-91.88
59016,45.39,-106.95
57656,45.39,-101.05
55045,45.40,-92.84
55005,45.40,-93.22
55320,45.40,-94.09
54177,45.40,-87.89
97842,45.40,-116.74
04415,45.40,-69.06
54822,45.40,-91.69
56362,45.40,-94.71
57471,45.40,-99.32
59075,45.41,-107.88
97224,45.41,-122.80
49779,45.41,-83.86
59029,45.41,-108.80
97267,45.41,-122.61
97868,45.41,-118.85
97034,45.41,-122.68
55070,45.41,-93.39
54485,45.41,-89.23
54805,45.41,-92.02
54459,45.41,-90.24
04457,45.41,-68.48
97035,45.41,-122.73
97015,45.41,-122.54
83466,45.41,-114.05
54889,45.42,-92.17
49759,45.42,-84.10
55079,45.42,-93.04
57422,45.42,-97.91
54566,45.42,-88.60
54428,45.42,-89.14
57279,45.42,-96.88
56226,45.42,-95.68
04936,45.42,-70.62
97009,45.42,-122.33
49764,45.42,-84.83
49749,45.43,-84.57
97089,45.43,-122.44
49722,45.43,-84.86
57451,45.43,-98.95
49887,45.43,-87.55
56371,45.43,-94.64
49717,45.43,-84.69
57472,45.44,-100.07
97041,45.44,-121.62
04490,45.44,-67.87
55012,45.44,-92.79
49706,45.44,-84.78
57630,45.44,-100.91
97123,45.44,-122.98
97223,45.44,-122.78
97222,45.44,-122.62
56225,45.44,-96.44
55308,45.44,-93.83
04464,45.44,-69.30
04414,45.44,-69.11
59003,45.44,-106.20
97086,45.45,-122.53
54104,45.45,-88.28
57644,45.45,-102.05
54895,45.45,-91.46
97039,45.45,-120.66
57428,45.45,-99.68
59749,45.45,-112.07
97219,45.45,-122.70
97007,45.45,-122.88
57601,45.46,-100.55
59013,45.46,-109.09
59754,45.46,-112.33
54810,45.46,-92.37
57633,45.46,-101.45
97134,45.46,-123.98
54563,45.46,-90.97
97008,45.46,-122.80
55084,45.46,-92.72
97846,45.46,-117.04
56368,45.46,-94.56
55398,45.46,-93.61
97841,45.47,-117.94
57445,45.47,-98.11
59052,45.47,-110.15
55040,45.47,-93.28
56320,45.47,-94.40
56369,45.47,-94.35
97119,45.47,-123.20
56312,45.47,-94.96
55319,45.48,-93.94
57651,45.48,-103.15
04495,45.48,-68.34
56244,45.48,-95.78
97080,45.48,-122.39
57427,45.48,-98.32
57401,45.48,-98.53
97206,45.48,-122.60
97202,45.48,-122.64
97266,45.48,-122.56
59740,45.48,-111.83
97236,45.48,-122.51
54824,45.48,-92.54
59732,45.49,-112.73
59026,45.49,-108.78
49791,45.49,-84.60
54819,45.49,-91.31
56301,45.49,-94.24
56316,45.49,-95.16
97239,45.49,-122.69
97005,45.49,-122.80
56207,45.49,-96.07
54826,45.50,-92.16
97113,45.50,-123.04
57257,45.50,-97.03
04442,45.50,-69.73
97221,45.50,-122.73
57468,45.50,-97.76
54102,45.50,-87.98
54024,45.50,-92.64
97843,45.50,-119.90
54463,45.50,-89.22
59031,45.50,-107.41
97225,45.50,-122.77
56376,45.51,-94.68
97201,45.51,-122.69
55056,45.51,-92.95
97030,45.51,-122.43
57239,45.51,-97.31
97141,45.51,-123.74
54515,45.51,-90.49
97216,45.51,-122.56
54487,45.51,-89.78
97214,45.51,-122.64
97215,45.52,-122.60
97233,45.52,-122.50
97019,45.52,-122.24
54848,45.52,-91.10
97876,45.52,-118.04
57649,45.52,-102.86
97006,45.52,-122.86
49716,45.52,-84.75
97204,45.52,-122.67
57657,45.52,-100.79
54858,45.52,-92.46
97205,45.52,-122.71
59041,45.52,-108.99
49740,45.52,-85.01
54868,45.53,-91.71
97859,45.53,-118.42
97208,45.53,-122.68
54537,45.53,-90.60
97232,45.53,-122.64
54526,45.53,-90.86
57452,45.53,-99.86
49821,45.53,-87.63
59001,45.53,-109.55
56304,45.53,-94.06
97209,45.53,-122.68
97060,45.53,-122.37
56387,45.53,-94.24
57631,45.53,-100.28
54530,45.53,-90.74
54556,45.54,-90.30
97058,45.54,-121.16
54520,45.54,-88.90
59022,45.54,-107.29
97213,45.54,-122.60
97227,45.54,-122.68
97210,45.54,-122.73
97212,45.54,-122.64
57261,45.55,-97.50
97024,45.55,-122.44
59047,45.55,-110.57
56221,45.55,-96.19
97220,45.55,-122.56
59043,45.55,-106.68
97229,45.55,-122.81
04454,45.55,-67.56
97107,45.55,-123.88
54541,45.56,-88.62
56381,45.56,-95.54
97230,45.56,-122.51
56210,45.56,-96.57
97118,45.56,-123.91
04413,45.56,-67.76
56240,45.56,-96.48
56325,45.56,-94.95
54829,45.57,-92.05
54853,45.57,-92.45
97014,45.57,-122.04
97124,45.57,-122.95
83542,45.57,-116.36
55008,45.57,-93.28
49769,45.57,-84.86
04491,45.57,-67.47
56303,45.57,-94.22
56211,45.57,-96.68
56334,45.57,-95.34
97812,45.58,-120.25
97827,45.58,-117.84
57720,45.58,-103.66
97218,45.58,-122.60
59718,45.58,-111.12
54513,45.58,-90.14
55371,45.58,-93.59
54125,45.58,-88.40
97116,45.58,-123.17
56321,45.58,-94.39
97211,45.58,-122.64
83463,45.58,-114.05
49721,45.58,-84.46
56267,45.58,-95.93
55032,45.59,-92.99
04459,45.59,-68.34
54006,45.59,-92.65
97839,45.59,-119.59
49812,45.59,-87.50
59745,45.60,-111.61
54857,45.60,-91.61
56335,45.60,-94.86
97217,45.60,-122.70
59762,45.60,-113.03
98683,45.60,-122.51
97203,45.60,-122.74
54564,45.60,-89.96
54841,45.61,-91.78
04451,45.61,-68.22
